owl:Class,dct:identifier,schema:name,schema:addressLocality,ex:AblageortSTS,schema:addressRegion,schema:relatedLink,schema:Organization,ex:Statusaaktivnanichtaktiv,ex:EckdatennichtSTS,ex:frühereNamen,ex:Dokumente1,ex:Dokumente2,ex:Dokumente3,ex:Dokumente4
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000154,Theatergruppe Vagabundus,Bannwil,Bannwil,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000155,Theatergruppe Bargen,Bargen,Bargen,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000156,Gemischter Chor Bäriswil,Bäriswil,Bäriswil,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000157,Theater-Team Bärschwil,Bärschwil,Bärschwil,SO,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000158,Avant-Garde (Theatergruppe Gymnasium),Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,1945
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000159,Arbeitsamt Basel,Basel,Basel (nicht ZSV),BS,,-0,na,,,,,1 C,1986
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000160,Baseldytschi Bihni ( Kellertheater im Lohnhof),Basel,"Basel (nicht ZSV) (auch unter Basel: Lohnhof, Theater im Lohnhof)",BS,,RVNWS,a,1970-,"Kellertheater Leonhardstrasse unter: Baseldytschi Bihni), Dramatische Gesellschaft Basel",,,1 C                  1 C,1970-(2007) und           1997 / 2001
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000161,Basler Bühne der Hörspielgruppe Basel,Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,1937 / 1938
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000162,Basler Kindertheater,Basel,Basel (nicht ZSV),BS,,-0,a,1970-,,,,1 C,1970-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000163,Basler Lehrertheater (Basler Lehrerinnen- und Lehrertheater) (BLTh),Basel,Basel,BS,,-0,a,,"LehrerInnen-Theater des Basler Holbein-Gymnasiums, Lehrerinnen und Lehrertheater Holbein",,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000164,Basler Seniorentheater (Seniorentheater Basel),Basel,Basel und auch unter Basel: Verein Basler Seniorentheater (nicht ZSV),BS,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000165,Bühnen-Studio (Bühnenstudio),Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,1951-1955
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000166,Die Scheinwerfer,Basel,Basel (nicht ZSV),BS,,-0,na,,,,,keine?,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000167,Englisches Seminar Basel (siehe auch: Gay Beggars Drama Group),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,1 C,1997 / 2001 / 2005 / 2012
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000168,English-Swiss Theatre Group,Basel,Basel,BS,,-0,na,?,,,,1 C,1954 / 1958
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000169,Fremd?! (Transkulturelles Theater- und Bildungsprojekt) (Theaterprojekt),Basel,Basel (nicht ZSV),BS,,-0,a,2011-,,,,1 C ,2011 / 2012 / (2013)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000170,Gay Beggars Drama Group (Theatergruppe des Englischen Seminars der Universität Basel) (siehe auch: Englisches Seminar Basel),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,1 C,1972-(2007)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000171,hark! (Chor),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,1 C,2005-(2007)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000172,Junges M (Jugendtheater) (Verein Sprachhaus M),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000173,Jungmannschaft St. Joseph,Basel,Basel,BS,,-0,a,1956,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000174,Kaufmännischer Verein KV Basel,Basel,Basel,BS,,-0,a,?,,,,1 C,1945-1969 / 1995 / 1998 / 2003
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000175,La Nuova Generazione di Basilea,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000176,Les Arts Scéniques,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000177,Mobile Basel (Verein),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000178,Musikschule Basel,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,1 C,1988 / 1992 / 2007
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000179,Painting the Roses Red,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000180,Papptheater <Studentengruppe des deutschen Seminars der Universität Basel),Basel,Basel,BS,,-0,na,,,,,1 C,1974 / 1980-1984
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000181,Quodlibet (Verein),Basel,Basel (nicht ZSV),BS,,-0,na,1904-1947,,,,1 C,1904-1947
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000182,Rollschuh-Sport (inkl. Rollsporthalle),Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,1991 / 1992 / 1993 / 2002 / 2006
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000183,Sapperlot,Basel,Basel (nicht ZSV),BS,,-0,na,1981-1982,,,,1 C,1981 / 1982
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000184,Schultheater Bäumlihof und Holbein Gymnasium,Basel,Basel: Schultheater (nicht ZSV),BS,,-0,a,?,,,,1 C,1978 / 1984 / 1988 / 1989 / 1990 / 1993 / 1994 / 1995 / 2005 / 2007 / 2012
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000185,"Schultheater Berufsfachschule BFS, Basel (früher: Frauenarbeitsschule)",Basel,Basel: Schultheater  (nicht ZSV),BS,,-0,a,?,,,,1 C,1954 / 1973 / 2014
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000186,"Schultheater Diplommittelschule DMS, Basel",Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,1977 / 1982 / 1988 / 2000 / 2003 /2005
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000187,Schultheater Freies Gymnasium Basel,Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,1992 / 1993
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000188,Schultheater Gymnasium am Kohlenberg,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,na,?,,,,1 R,2001
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000189,Schultheater Gymnasium am Münsterplatz,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,na,?,,,,2 R,2005 / 2008
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000190,Schultheater Gymnasium Kirschgarten,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,a,?,,,,2 R,2002 / 2013
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000191,Schultheater Gymnasium Leonhard,Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,2001 / 2005 / 2006 / 2008
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000192,Schultheater Gymnasium ??? (Gioia Widmer und Tanja Schmid),Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,na,?,,,,1 R,2006
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000193,Schultheater Hirsbrunnen-Schulhaus (Integrationsklasse),Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,a,?,,,,1 R,2011
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000194,Schultheater Humanistisches Gymnasium Basel,Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,1969 / 1970 / 1973 / 1983 / 1989
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000195,Schultheater Mädchenrealschule Steinen,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,na,?,,,,2 R,1941
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000196,Schultheater Mathematisch-Naturwissenschaftliches Gymnasium Basel,Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,1970 / 1974
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000197,"Schultheater Mädchen-Gymnasium, Basel",Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,(noch existent?),,,,1 C,1970
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000198,Schultheater Orientierungsschule Dreirosen,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,a,?,,,,1 R,2006
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000199,Schultheater Realgymnasium Basel,Basel,Basel: Schultheater  (nicht ZSV),BS,,,a,?,,,,1 C,1972 / 1989 / 1994
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000200,Schultheater Saalbau Breite,Basel,Basel: Schultheater (nicht ZSV) (Sammelcouvert),BS,,,na,?,,,,1 R,1954
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000201,Semi-Circle Theater Group. The Semicercle (Basel’s English Language Drama Group),Basel (Aesch),Basel (nicht ZSV),BS,,-0,a,1982-,,,,1 C,1982 / 1989-(2007)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000202,Société Romande de Bâle,Basel,Basel (nicht ZSV),BS,,-0,na,1954-1956,,,,1 C,1954-1956
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000203,Sozialpädagogischer Dienst Basel,Basel,Basel (nicht ZSV),BS,,-0,a,(noch existent?),,,,1 C,"1974, 1979, 1982"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000204,Stadtrundgang Basel (inkl. Frauenstadtrundgang Basel),Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,2007-(2010)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000205,"Studentenschaft, Studententheater Basel",Basel,Basel: Studentenschaft,BS,,-0,a,,,,,2 S,1904-(1988)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000206,Theater ohne Grenzen,Basel,Basel (nicht ZSV),BS,,-0,na,?,,,,1 C,1982-(1987)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000207,Theater Passepartout,Basel,Reinach BL (nicht ZSV),BL,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000208,Theater-Gruppe-BVB (Theatergruppe BVB)(BVB-Theatergruppe),Basel,Basel,BS,,-0,a,?,,,,1 C,1989 / 1990
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000209,Theater Marcassin,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000210,Theatergruppe Gegenlicht,Basel,Basel,BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000211,Theatergruppe Jakobsberg,Basel?,Basel,BS,,-0,na,1968-?,,,,1 C,1968-(1983)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000212,Theatergruppe Kontrast Basel,Basel,Basel,BS,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000213,"Teatrino (Kindertheater), Grün 80",Basel,Basel (nicht ZSV),BS,,-0,na,1979-1981,,,,1 C,1979-1981
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000214,Troupe „Coincidence“,Basel,Basel (nicht ZSV),BS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000215,Teatro Primo Sole,Basel,Basel (nicht ZSV),BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000216,Uni Theater Basel,Basel,?,BS,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000217,Uni-Theatergruppe (UTG),Basel,Basel (nicht ZSV),BS,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000218,Wechselstrom (Theatergruppe Kinder und Betagte),Basel,Basel (nicht ZSV),BS,,-0,na,2005-?,,,,1 C,2005-(2008)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000219,Zeitgeist,Basel,Basel (nicht ZSV),BS,,-0,na,,,,,1 C,2001 / 2002
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000220,Zofinger Basel (Zofingia Basel),Basel,Basel (nicht ZSV),BS,,-0,a,,,,,1 C,(1979)-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000221,Le Mim’osa,Basse-Nendaz,Basse-Nendaz (nicht ZSV),VS,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000222,NiNA-Theaer,Bätterkinden,Bätterkinden,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000223,Groupe Théâtral de Baulmes,Baulmes,Baulmes (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000224,Theatergruppe Bazenheid,Bazenheid,Bazenheid,SG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000225,Theatergruppe des Turnvereins Beatenberg,Beatenberg,Beatenberg,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000226,La Claque,Begnins,Begnins (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000227,Troupe de Serreaux-Dessus,Begnins,Begnins (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000228,Männerchor Beinwil,Beinwil,Beinwil,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000229,Theater Farfalla (Kinder- und Jugendtheater Farfalla),Boniswil ,Beinwil am See (nicht ZSV),AG,,,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000230,Theatergesellschaft Beinwil,Beinwil,Beinwil,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000231,Turbenbühne Bellach,Bellach,Bellach,SO,,RVNWS,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000232,Filodrammatica Alba (Teatro Alba),Bellinzona,Bellinzona (nicht ZSV),TI,,FFSI,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000233,Gruppo Teatro bellinzonese,Bellinzona,Bellinzona,TI,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000234,Piccolo Teatro della Turrita,Bellinzona,Bellinzona (nicht ZSV),TI,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000235,TeenActors,Bellinzona,Bellinzona (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000236,Titeatrobliquo,Bellinzona,Bellinzona (nicht ZSV),TI,,FFSI,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000237,Teatro insieme,Bellinzon,Bellinzona (nicht ZSV),TI,,,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000238,Theaterverein Bellwald,Bellwald,Bellwald,VS,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000239,La Grappe,Belmont-sur-Lausanne,Belmont-sur-Lausanne (nicht ZSV),VD,,FSSTA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000240,Freilicht Campagne Oberried,Belp,Belp,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000241,Gemischter Chor Belp,Belp,Belp,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000242,Gürbetaler Volksbühne (GVB) (Volksbühne Belp),Belp,Belp,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000243,Handharmonikaclub Belp,Belp,Belp,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000244,Seniorentheater Belp,Belp,Belp,Belp,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000245,Trachtengruppe Belp und Umgebung,Belp,Belp,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000246,Jugendgruppe Bennau,Bennau,Bennau,SZ,,RZV,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000247,Theaterlüt vo Bennau,Bennau,Bennau,SZ,,RZV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000248,Theatergruppe Bergmeilen,Meilen (Bergmeilen),Meilen,ZH,,RVA,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000249,Freilichtspiel Bergün,Bergün,Bergün,GR,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000250,Jungmannschaft Bergün (Theatergruppe Jungmannschaft Bergün),Bergün,Bergün,GR,,BVV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000251,Theatergruppe des Kulturvereins Berikon,Berikon,Berikon,AG,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000252,Theatergruppe Beringen,Beringen,Beringen,SH,,VOV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000253,Aarebühni Bärn-Wichtrach,Bern,Bern,BE,,,,,Theatergruppe Bärnerlüt,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000254,"Ad hoc Theatergruppe ""Gäste""",Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000255,Alex Truffer Eigenproduktionen,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000256,Amarok (Fraktion Berner StudentInnen Theater),Bern,Bern,BE,,-0,na,?,,,,1 C,"1996, 1998, 2000"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000257,BeST (Berner StudentInnen Theater) (Berner Studententheater) (inkl. BestOff und BESTival),Bern,Bern: Berner Studententheater (nicht ZSV),BE,,-0,a,1992-,,,,1,1992-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000258,Bärner Dialäktbühni,Bern,Bern (nicht ZSV),BE,,-0,na,?,,,,1 C,1956
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000259,Bärner Zibele (Theatergruppe),Bern,Bern,BE,,-0,na,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000260,Berner Freilicht Theater,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000261,Berner Heimatschutz Theater <1915-2007>,Bern,Bern,BE,,-0,na,1915-2007,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000262,Berner-Jugend-Bühne (Berner Jugendbühne),Bern,Bern,BE,,-0,na,?,,,,1 C,1956
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000263,Berner Liebhaberbühne,Bern,Bern,BE,,Amathea,a,,Mercuria Nova,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000264,Berner Männerchor,Bern,Bern,BE,,,na,1928,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000265,Berner Seniorentheater,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000266,Berner Sommertheater,Bern,Bern,BE,,Amathea,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000267,Berner TheaterCompanie (Berner Theater Companie) STS zwei verschiedene Orte: kulturfabrikbigla und Moosegg),Bern,Bern,BE,,ZSV,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000268,Bubenbergbühne,Bern,Bern,BE,,-0,na,1951,,,,1 C,(1950)-1951
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000269,Bühnen-Studio Bern,Bern,Ben (nicht ZSV),Be,,-0,na,1951,,,,1 C,1951
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000270,Campus Muristalden (Theatergruppe),Bern,Bern (nicht ZSV),BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000271,Chäller-Kumedi,Bern,Bern (unter: Theater am Zytglogge),BE,,BVGT,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000272,Christliche Bühne Bern,Bern,Bern (nicht ZSV),BE,,-0,na,?,,,,1 C,1969
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000273,Clemens B. Projekt (Rockoper),Bern,Bern (nicht ZSV),Be,,-0,na,1987,,,,1 C,1987
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000274,Commedianti folli,Bern,Bern,BE,,BVGT,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000275,EnggISTheater,Bern,Bern,BE,,-0,a,(noch existent?),,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000276,Equipe des gants noirs,Bern,Bern (nicht ZSV),BE,,-0,na,?,,,,1 C,"1987, 1990"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000277,Fastenopfer Brot für alle Bern,Bern,Bern (nicht ZSV),BE,,-0,na,1992,,,,1 C,1992
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000278,Freies Gymnasium Bern,Bern,Bern (nicht ZSV),BE,,-0,a,?,,,,1 C,"1946, 1956, 1976-"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000279,Freie Schweizer Zeitbühne,Bern,Bern (nicht ZSV),BE,,-0,na,?,,,,1 C,1946
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000280,Freilicht Botanischer Garten,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000281,Freilicht Schloss Holligen (Festival Schloss Holligen),Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000282,füfvorzwöufi theater,Bern,Bern (nicht ZSV),BE,,-0,na,1974-1976,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000283,Gelati & Co. <Jugendtheatergruppe>,Bern,Bern (nicht ZSV),BE,,-0,na,,?,,,1 C,(1983)-(1987)
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000284,Gemischter Chor Weissenbühl,Bern,Bern,BE,,-0,na,"1976, 1977",,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000285,Guignolo-Theaterproduktion,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000286,Gurten Kinderbühne,Bern,Bern (nicht ZSV),BE,,-0,na,?,,,,1 C,"1958, 1972, 1973, 1976"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000287,Gymnasium Kirchenfeld,Bern,Bern (nicht ZSV),BE,,-0,a,?,,,,1 C,"1966, 1971, 1976, 1979, 1981-"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000288,Gymnasium Lebermatt,Bern,Bern (nicht ZSV),BE,,-0,a,?,,,,1 C,"1985, 1989-"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000289,Gymnasium Neufeld,Bern,Bern (nicht ZSV),BE,,-0,a,?,,,,1 C,"1966, 1972, 1975-1979, 1981-"
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000290,Instinctives Acts (Theatergruppe des Englischen Instituts),Bern,Bern (nicht ZSV),BE,,-0,a,?,,,,1 C,(2001)-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000291,Jugendtheaterclub Bern-West (Theaterclub Bern-West),Bern,Bern,BE,,-0,a,?,,,,1 C,(2005)-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000292,Junge Bühne Bern (früher: Kinder- und Jugendtheater La Cascade),Bern,Bern,BE,,assitej,a,?,,,,1 C,(2006)-
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000293,Junge Theaterfabrik Bern,Bern,Bern,BE,,-0,a,,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000294,Kater Lamoche,Bern,Bern,BE,,-0,na,1992-1998,,,,,
spa:DatenbankUrsAmateurtheater,STS-DatenbankUrsAmateurtheater00000295,KLUBB-Produktion,Bern,Bern,BE,,-0,na,1995-2002,,,,,
