owl:Class,dct:identifier,ex:OrtTheater,schema:relatedLink,schema:organization,schema:location,schema:productionCompany,spa:theaterSeason,eclap:firstPerformanceDate,spa:premiereType,schema:name,schema:genre,schema:author,eclap:director,eclap:performer,spa:numberOfPerformances,schema:comment,spa:programme,ex:Pheftnr,spa:pressClippings,spa:numberOfPhotos,spa:numberOfNegatives,ex:PlakatZSV,ex:PlakatSTS,spa:accessionNumberPoster,ex:Spieltext,ex:SpieltextSignatur,ex:DVDVideo,ex:VideoDVDSignatur,spa:numberOfSetDesignSketches,ex:Kostuementwuerfe,ex:Vereinszeitschriften,ex:Jubilaeumsschriften,ex:StatutenProtokolle,ex:Bemerkungen2
spa:ZSVGesamt,STS-ZSVGesamt00002139,Reinach (BL): Theatergruppe,www.theatergruppereinach.ch,NWS,,,1990,14.11.1990,,Pippi Langstrumpf,S,"Lindgren, Astrid; Ü: Jörg Schneider","Rudin, Toni",,,,1,,1,,,,,,,,,,,,,,,gleichzeitig Rückblick auf 25 Jahre Theatergruppe Reinach
spa:ZSVGesamt,STS-ZSVGesamt00002140,Reinach (BL): Theatergruppe,www.theatergruppereinach.ch,NWS,,,1992,22.11.1992,,Das Zirkusabenteuer,S,"Brown, James A.; B: Theatergruppe Reinach","Rudin, Toni",,,,1,,1,,,,,,,,,,,,,,,zusätzlich Streuzettel
spa:ZSVGesamt,STS-ZSVGesamt00002141,Reinach (BL): Theatergruppe,www.theatergruppereinach.ch,NWS,,,1993,27.11.1993,,Das tapfere Schneiderlein,S,"Theatergruppe Reinach, nach Gebrüder Grimm","Rudin, Toni",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002142,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,0,,,Der Lügner und die Nonne,S,"Goetz, Curt","Graf, Erika",,,,1,,,,,,,,,,,,,,,,,o.J.  /*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002143,Richterswil (ZH): Dramatischer Verein (nun: Theatergruppe),www.tgr.ch,RVA,,,0,,,"Jubiläumsschrift ""50 Jahre Dramatischer Verein"", nun Theatergruppe Richterswil, 1895-1945",,00 (Allgemeines),,,,,,,,,,,,,,,,,,,,1,,
spa:ZSVGesamt,STS-ZSVGesamt00002144,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1974,11.05.1974,,Spinnennetz,S,"Christie, Agatha",,,,,,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002145,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1977,14.05.1977,,Wie me de Hannes hät welle bodige,S,"Matarese-Sartori, Trudi","Graf, Erika",,,,1,,1,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002146,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1978,21.04.1978,,Mord an Bord,S,"Christie, Agatha","Graf, Erika",,,,1,,1,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002147,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1979,19.05.1979,,Bezahlt wird nicht,S,"Fo, Dario","Graf, Erika",,,,1,,,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002148,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1983,22.04.1983,,"Fuchsjagd (""The Mousetrap"")",S,"Christie, Agatha; Ü: Erika Graf","Graf, Erika",,,,1,,1,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002149,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1989,21.04.1989,,Der Fallschirmspringer,S,"Sattmann, Werner","Graf, Erika",,,,1,,,,,,,,,,,,,,,,,Programmplakat
spa:ZSVGesamt,STS-ZSVGesamt00002150,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1990,28.04.1990,,"Wer einen Fuss stiehlt, hat Glück in der Liebe",S,"Fo, Dario","Doerfel, Jürgen",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002151,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1991,13.04.1991,,Bunbury oder Es ist wichtig ernst zu sein,S,"Wilde, Oscar","Knüsel, Margrit",,,,1,,1,,,,,,,,,,,,,,,Programmplakat
spa:ZSVGesamt,STS-ZSVGesamt00002152,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1992,02.05.1992,,Die venezianischen Zwillinge,S,"Goldoni, Carlo","Peier, René",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002153,Richterswil (ZH): Theatergruppe,www.tgr.ch,RVA,,,1995,24.06.1995,,Das wirkliche Leben des Geherda,S,"Brecht, Bertolt; B: Peter Palitzsch","Maier, Jürg C.",,,Freilichtaufführung,,,1,,,,,,,,,,,,,,,mit Pressemeldungen zum 100-jährigen Jubiläum
spa:ZSVGesamt,STS-ZSVGesamt00002154,Root (LU): Kleine Bühne,,,,,1988,16.11.1988,,Schöni Ferie,S,"Meyer, Paul Michael","Bieri, Bruno",,,,,,1,,,,,,,,,,,,,,,* Vorschau
spa:ZSVGesamt,STS-ZSVGesamt00002155,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,0,,,s'Liesel von Stein,S,"Burau, Friedrich; B: A. Herzog",,,,,,,1,,,,,,,,,,,,,,,o.J.
spa:ZSVGesamt,STS-ZSVGesamt00002156,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,0,,,"""Applaus"" - Vereinszeitschriften 1991",,00 (Allgemeines),,,,,,,,,,,,,,,,,,,1,,,
spa:ZSVGesamt,STS-ZSVGesamt00002157,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1933,08.01.1933,,Willis Frau,S,"Reimann, Max und Otto Schwartz",,,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002158,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1935,06.01.1935,,s'Nullerl,S,"Morre, Karl",,,,,,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002159,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1943,03.01.1943,,Das Glücksmädel,S,"Reimann, Max und Otto Schwartz",,,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002160,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1946,06.01.1946,,"s'Liesel von Stein (oder ""Das Glück am Rhein)",S,"Burau, Friedrich; B: A. Herzog",,,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002161,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1949,09.01.1949,,Der Viehhändler,S,0,,,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002162,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1951,01.01.1951,,Der lustige Xaver oder wenn ein Wiener-Walzer klingt,Sm,"Webels, Willi und Carl Siber; Musik: Josef Schaller",,,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002163,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1953,01.01.1953,,Barbara fällt vom Himmel,Ot,"Stärk, Wilhelm","Raul, Fred und Xaver Schurtenberger",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002164,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1955,01.01.1955,,Nur ein Musikant,Ot,"Stärk, Wilhelm","Raul, Fred",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002165,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1958,05.01.1958,,Bruder Martin,Sm,"Costa, Carl","Raul, Fred und X. Schurtenberger",,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002166,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1965,03.01.1965,,Gestern und morgen,S,"Annen, F.","Manazza, Bruno",,,,1,,,,,,,,,,,,,,,,,"Jubiläums-Festspiel ""100 Jahre Landtheater Root)"
spa:ZSVGesamt,STS-ZSVGesamt00002167,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1971,06.11.1971,,Der schwarze Hecht,Sm,"Burkhard, Paul; Text: Jürg Amstein nach Emil Sautter","Bauer, Jürg",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002168,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1974,09.11.1974,,"De Grochsi (""Der eingebildete Kranke"")",S,"Molière, Jean Baptiste; B: E. Bader","Kaiser, Kurt",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002169,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1976,03.01.1976,,Der stille Teilhaber,S,"Bender, Ludwig; B: Inge Allemann","Seiler, Arnulf",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002170,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1977,31.12.1977,,Meine Schwester und ich,Ot,"Benatzky, Ralph",,,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002171,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1982,02.01.1982,,Die Bajadere,Ot,"Kalman, Emmerich",,,,,1,,1,,,,,,,,,,,,,,,zusätzlich Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002172,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1984,07.01.1984,,Maske in Blau,Ot,"Raymond, Fred",,,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002173,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1985,28.12.1985,,Ball im Savoy,Ot,"Abraham, Paul","Bucher, Maria",,,,1,,1,,,,,,,,,,,,,,,zusätzlich Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002174,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1987,31.12.1987,,Frühling im Wienerwald,Ot,"Ascher, Leo",,,,,1,,1,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002175,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1989,30.12.1989,,Der liebe Augustin,Ot,"Fall, Leo",,,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002176,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1992,14.08.1992,,Chäserei i der Vehfreud,S,"Bichsel, Ueli, nach Jeremias Gotthelf",,,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002177,Root (LU): Theatergesellschaft (Landtheater),www.theater-root.ch,RZV,,,1994,12.08.1994,,Schratteflueh,S,"Gribi, Fritz; B: Bruno Bieri","Bieri, Bruno",,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,zusätzlich Streuzettel
spa:ZSVGesamt,STS-ZSVGesamt00002178,Rothenburg (LU): Märchenbühne,,,,,1974,26.01.1974,,Der Teufel mit den 3 goldenen Haaren,Sm,"Hahn, Karl, nach Gebr. Grimm",,,,,1,,1,,,,,,,,,,,,,,,* Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002179,Rothenburg (LU): MTM-Theater,www.mtm-theater.ch,RZV,,,1993,16.01.1993,,Das Mädchen mit dem Fuchsgesicht,S,"Troxler, Benedikt und Christof Bünter","Troxler, Benedikt",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002180,Rothenburg (LU): MTM-Theater,www.mtm-theater.ch,RZV,,,1995,28.01.1995,,Helena - eri Böuder vo de Nacht,S,"Troxler, Benedikt und Christof Bünter","Troxler, Benedikt",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002181,Rothenburg (LU): Freilichttheater,www.rothenburg.ch,,,,1989,26.08.1989,,Der Tänzer unserer Lieben Frau,S,"Huwyler, Peter, nach einer Legende","Huwyler, Peter",,,Freilichtaufführung,1,,1,,,,,,,,,,,,,,,Programm in Fotokopie
spa:ZSVGesamt,STS-ZSVGesamt00002182,Rothenburg (LU): Theatergesellschaft,www.theater-rothenburg.ch,RZV,,,1989,11.11.1989,,"De Giizhals (""Der Geizige"")",S,"Molière, Jean Baptiste; B: H. Bader","Müller, Arthur",,,,1,,1,1,,,,,,,1,TG Rothenburg,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002183,Rothenburg (LU): Theatergesellschaft,www.theater-rothenburg.ch,RZV,,,1990,20.10.1990,,"De Gwössensworm (""Der Gewissenswurm"")",S,"Anzengruber, Ludwig","Müller, Arthur",,,,1,,1,1,,,,,,,1,TG Rothenburg,,,,,,"Flyer, Fotos und Presseausschnitte  Ablage STS "
spa:ZSVGesamt,STS-ZSVGesamt00002184,Rothenburg (LU): Theatergesellschaft,www.theater-rothenburg.ch,RZV,,,1991,16.11.1991,,Das Haus in Montevideo,S,"Goetz, Curt","Müller, Arthur",,,,1,,1,1,,,,,,,1,TG Rothenburg,,,,,,Presseausschnitte und Fotos  in Ablage STS 
spa:ZSVGesamt,STS-ZSVGesamt00002185,Rothenburg (LU): Theatergesellschaft,www.theater-rothenburg.ch,RZV,,,1992,24.10.1992,,Belinda,S,"Harris, Elmer","Müller, Arthur",,,,1,,1,1,,,,,,,1,TG Rothenburg,,,,,,Presseausschnitte und Fotos in Ablage STS (TG Rothenburg)
spa:ZSVGesamt,STS-ZSVGesamt00002186,Rothenburg (LU): Theatergesellschaft,www.theater-rothenburg.ch,RZV,,,1994,12.11.1994,,"Wenn 's Glöck zöglet (""Zur ebenen Erde und im ersten Stock"")",S,"Nestroy, Johann Nepomuk; B: Arthur Müller","Müller, Arthur",,,,1,,1,1,,,,,,,1,TG Rothenburg,,,,,,Presseausschnitte und Fotos  in Ablage STS (TG Rothenburg)
spa:ZSVGesamt,STS-ZSVGesamt00002187,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,0 (1993),,,Presseartikel zum 20-jährigen Bestehen (1973-1993),S,00 (Allgemeines),,,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002188,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1980,31.10.1980,,Heisses Yse,S,"Stalder-Schüpbach, Rudolf","Zbinden, Kurt",,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002189,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1983,29.10.1983,,Der Zerrissene,Sm,"Nestroy, Johann Nepomuk; B: Theatergesellschaft Rothrist","Zbinden, Kurt",,,,1,,,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002190,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1984,27.10.1984,,E Blitz i d Bettstatt,S,"Pohl, Julius; B: Robert Fischbach","Zbinden, Kurt",,,,1,,,,,,,,,,,,,,,,,*Handzettel
spa:ZSVGesamt,STS-ZSVGesamt00002191,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1985,02.11.1985,,De Brütigam vo minere Frau,Sm,"Schwartz, Otto und Georg Lengbach; B: C. Hirrlinger","Baer, Rolf",,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002192,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1986,01.11.1986,,Dällebach Kari,S,"Aebi-Zryd, Josef","Gangwisch, René",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002193,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1987,31.10.1987,,Der Titan,S,"Borer, Karl, nach O. Janetscheck","Gangwisch, René",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002194,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1991,09.11.1991,,Drei Männer im Schnee,S,"Kästner, Erich","Dettwiler, Max",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002195,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1992,07.11.1992,,D'Bääsehäx,S,"Wälti, Hans","Widmer, Elisabeth",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002196,Rothrist (AG): Theatergesellschaft,www.theater-rothrist.ch,VAV,,,1995,21.10.1995,,Der verhängnisvolle Frack,S,"Kraatz, Curt und Max Neal; B: Elisabeth Widmer und Franziska Busarello","Widmer, Elisabeth",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002197,Rotkreuz (ZG): Theaterlüüt Risch- Rotkreuz,www.theater-rotkreuz.ch,RZV,,,1991,04.05.1991,,Dr zerbrochnig Chrueg,S,"Kleist, Heinrich von; Ü: R. Villiger","Rossi, Cäsar",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002198,Rotkreuz (ZG): Theaterlüüt Risch- Rotkreuz,www.theater-rotkreuz.ch,RZV,,,1992,09.05.1992,,"So nätti Lüüt (""Kirsch und Kern"")",S,"Bender, Ludwig; B: Inge Allemann und Cäsar Rossi","Rossi, Cäsar",,,,1,,,,,,,,,,,,,,,,,*Programmzettel
spa:ZSVGesamt,STS-ZSVGesamt00002199,Rotkreuz (ZG): Theaterlüüt Risch- Rotkreuz,www.theater-rotkreuz.ch,RZV,,,1994,30.04.1994,,Bis doch ned so dumm,S,"Kling, Ulla","Rossi, Cäsar",,,,1,,1,,,,,,,,,,,,,,,mit allgemeinen Angaben über Gruppe
spa:ZSVGesamt,STS-ZSVGesamt00002200,Rüfenacht (BE): Fyrabe Theater,,,,,1983,05.11.1983,,Heisses Yse,S,"Stalder, Rudolf","Halbenleib, Eva",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002201,Rüfenacht (BE): Fyrabe Theater,,,,,1984,03.11.1984,,Pierre... zwänzg ab zwöi,S,"Jaeger, H.P.","Zeerleder, Pierre",,,,1,,1,,,,,,,,,,,,,,,"zusammen mit ""Di alti Kumode"""
spa:ZSVGesamt,STS-ZSVGesamt00002202,Rüfenacht (BE): Fyrabe Theater,,,,,1984,03.11.1984,,Di alti Kumode,S,"Bernhöft, Th.; B: Ruth Stachi","Leuenberger, Ueli",,,,1,,1,,,,,,,,,,,,,,,"zusammen mit ""Pierre... zwänzg ab zwöi"""
spa:ZSVGesamt,STS-ZSVGesamt00002203,Rüfenacht (BE): Fyrabe Theater,,,,,1985,16.11.1985,,No einisch,S,"Kuhn, Werner","Halbenleib, Evi",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002204,Rüfenacht (BE): Fyrabe Theater,,,,,1986,15.11.1986,,Glück mues me ha!,S,"Kuhn, Werner","Halbenleib, Evi",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002205,Rüfenacht (BE): Fyrabe Theater,,,,,1987,13.06.1987,,"Jederma (""Jedermann"")",S,"Hofmannsthal, Hugo von; B: Evi Halbenleib","Halbenleib, Evi",,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002206,Rütschelen (BE): Musikgesellschaft,,BGVT,,,1988,12.03.1988,,Di Schynheilige,S,"Neal, Max und Max Ferner; B: Robert Fischbach","Kurth, Paul",,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002207,Rütschelen (BE): Musikgesellschaft,,BGVT,,,1996,14.03.1996,,Bombeschtimmig,S,"Keller, Markus","Zurflüh, Ruedi",,,,1,,,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002208,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1948,04.01.1948,,Kleider machen Leute,S,"Schwengeler, Arnold H. , nach Gottfried Keller","Husistein, Cesar und Carl Rehn",,,,1,,1,,,,,,,,,,,,,,,*Inserat
spa:ZSVGesamt,STS-ZSVGesamt00002209,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1950,11.01.1950,,Neunzig will ich werden,S,"Burrau, Friedrich",,,,,,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002210,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1952,06.01.1952,,"Früelig im Buechehof (""Die drei Eisbären"")",S,"Vitus, Maximilian; B: T.J. Felix","Amstutz, Arnold und Willy Huwiler",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002211,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1954,13.01.1954,,d' Wätterflueh,S,"Hartmann, Paul",,,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002212,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1956,08.01.1956,,"Zäh Tag Gratisferie (""Drei Männer im Schnee"")",S,"Kästner, Erich; B: Max Schmid und Leo Seidl","Amstutz, Arnold",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002213,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1958,12.01.1958,,Das entweihte Haus,S,"Naderer, Hans","Amstutz, Arnold",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002214,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1966,20.04.1966,,"Gottes liebe Kinder (""Manon des Sources"")",S,"Pagnol, Marcel","Müller, Arthur",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002215,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1968,27.01.1968,,Zum goldenen Anker (Marius),S,"Pagnol, Marcel","Müller, Arthur",,,,1,,1,,,,,,,,,,,,,,,
spa:ZSVGesamt,STS-ZSVGesamt00002216,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1970,03.01.1970,,"Heiri, Schaggi und Sepp oder ""Der Widerspänstigen Zähmung""",S,"Hamik, Anton; B: Ernst Gassmann","Bucher, Alois",,,,1,,1,,,,,,,,,,,,,,,"Programm mit Angaben zu ""100 Jahre Theatergesellschaft Russwil"""
spa:ZSVGesamt,STS-ZSVGesamt00002217,Ruswil (LU): Theatergesellschaft,www.theater-ruswil.ch,RZV,,,1971,02.01.1971,,De Tierbändiger ,S,"Zimmermann, Andreas","Bucher, Alois",,,,1,,,,,,,,,,,,,,,,,
